task_id,suite,model,variant,rep,correct,failure_stage,is_silent,tokens,final_answer,causal_attributed,source_file,source_dir
uci_titanic_survival_rate,uci,deepseek-chat,baseline,2,True,none,False,3187,0.3838383838383838,True,deepseek-chat_detail.json,results_uci
uci_titanic_survival_by_class,uci,deepseek-chat,baseline,0,True,none,False,1385,1 0.6296296296296297,True,deepseek-chat_detail.json,results_uci
uci_titanic_survival_by_class,uci,deepseek-chat,baseline,1,False,runtime,False,3314,1 62.96%,False,deepseek-chat_detail.json,results_uci
uci_titanic_survival_by_class,uci,deepseek-chat,baseline,2,True,none,False,2417,1 0.6296,True,deepseek-chat_detail.json,results_uci
uci_titanic_avg_fare,uci,deepseek-chat,baseline,0,True,none,False,2420,32.204207968574636,True,deepseek-chat_detail.json,results_uci
uci_titanic_avg_fare,uci,deepseek-chat,baseline,1,True,none,False,2009,32.204207968574636,True,deepseek-chat_detail.json,results_uci
uci_titanic_avg_fare,uci,deepseek-chat,baseline,2,True,none,False,2801,32.204207968574636,True,deepseek-chat_detail.json,results_uci
uci_titanic_common_port,uci,deepseek-chat,baseline,0,False,runtime,False,2798,S 644,False,deepseek-chat_detail.json,results_uci
uci_titanic_common_port,uci,deepseek-chat,baseline,1,False,runtime,False,2782,S 644,False,deepseek-chat_detail.json,results_uci
uci_titanic_common_port,uci,deepseek-chat,baseline,2,False,runtime,False,2882,S 644,False,deepseek-chat_detail.json,results_uci
uci_titanic_passenger_count,uci,deepseek-chat,baseline,0,True,none,False,1362,891,True,deepseek-chat_detail.json,results_uci
uci_titanic_passenger_count,uci,deepseek-chat,baseline,1,True,none,False,1277,891,True,deepseek-chat_detail.json,results_uci
uci_titanic_passenger_count,uci,deepseek-chat,baseline,2,True,none,False,1295,891,True,deepseek-chat_detail.json,results_uci
uci_tips_avg_tip_by_day,uci,deepseek-chat,baseline,0,True,none,False,2513,Sun 3.26,True,deepseek-chat_detail.json,results_uci
uci_tips_avg_tip_by_day,uci,deepseek-chat,baseline,1,True,none,False,2565,Sun 3.26,True,deepseek-chat_detail.json,results_uci
uci_tips_avg_tip_by_day,uci,deepseek-chat,baseline,2,True,none,False,2691,Sun 3.26,True,deepseek-chat_detail.json,results_uci
uci_tips_total_bill,uci,deepseek-chat,baseline,0,True,none,False,2882,4827.77,True,deepseek-chat_detail.json,results_uci
uci_tips_total_bill,uci,deepseek-chat,baseline,1,True,none,False,2953,4827.77,True,deepseek-chat_detail.json,results_uci
uci_tips_total_bill,uci,deepseek-chat,baseline,2,True,none,False,2624,4827.77,True,deepseek-chat_detail.json,results_uci
uci_tips_tip_percentage,uci,deepseek-chat,baseline,0,True,none,False,1855,16.08025817225047,True,deepseek-chat_detail.json,results_uci
uci_tips_tip_percentage,uci,deepseek-chat,baseline,1,True,none,False,1605,16.08025817225047,True,deepseek-chat_detail.json,results_uci
uci_tips_tip_percentage,uci,deepseek-chat,baseline,2,True,none,False,1621,16.08025817225047,True,deepseek-chat_detail.json,results_uci
uci_tips_common_party_size,uci,deepseek-chat,baseline,0,True,none,False,2765,2 156,True,deepseek-chat_detail.json,results_uci
uci_tips_common_party_size,uci,deepseek-chat,baseline,1,True,none,False,2862,2 156,True,deepseek-chat_detail.json,results_uci
uci_tips_common_party_size,uci,deepseek-chat,baseline,2,True,none,False,2777,2 156,True,deepseek-chat_detail.json,results_uci
uci_mpg_avg_by_origin,uci,deepseek-chat,baseline,0,True,none,False,2658,japan 30.450632911392404,True,deepseek-chat_detail.json,results_uci
uci_mpg_avg_by_origin,uci,deepseek-chat,baseline,1,True,none,False,2331,japan 30.450632911392404,True,deepseek-chat_detail.json,results_uci
uci_mpg_avg_by_origin,uci,deepseek-chat,baseline,2,True,none,False,2551,japan 30.450632911392404,True,deepseek-chat_detail.json,results_uci
uci_mpg_max_hp,uci,deepseek-chat,baseline,0,True,none,False,1778,230.0,True,deepseek-chat_detail.json,results_uci
uci_mpg_max_hp,uci,deepseek-chat,baseline,1,True,none,False,1874,230.0,True,deepseek-chat_detail.json,results_uci
uci_mpg_max_hp,uci,deepseek-chat,baseline,2,True,none,False,1815,230.0,True,deepseek-chat_detail.json,results_uci
uci_mpg_corr_mpg_weight,uci,deepseek-chat,baseline,0,True,none,False,1644,-0.8317409332443352,True,deepseek-chat_detail.json,results_uci
uci_mpg_corr_mpg_weight,uci,deepseek-chat,baseline,1,True,none,False,1616,-0.8317409332443352,True,deepseek-chat_detail.json,results_uci
uci_mpg_corr_mpg_weight,uci,deepseek-chat,baseline,2,True,none,False,2185,-0.8317409332443352,True,deepseek-chat_detail.json,results_uci
uci_mpg_common_cylinders,uci,deepseek-chat,baseline,0,True,none,False,2567,4 204,True,deepseek-chat_detail.json,results_uci
uci_mpg_common_cylinders,uci,deepseek-chat,baseline,1,True,none,False,2953,4 204,True,deepseek-chat_detail.json,results_uci
uci_mpg_common_cylinders,uci,deepseek-chat,baseline,2,True,none,False,2906,4 204,True,deepseek-chat_detail.json,results_uci
uci_penguins_avg_mass,uci,deepseek-chat,baseline,0,True,none,False,1186,Gentoo 5076.016260162602,True,deepseek-chat_detail.json,results_uci
uci_penguins_avg_mass,uci,deepseek-chat,baseline,1,True,none,False,3074,Gentoo 5076.02,True,deepseek-chat_detail.json,results_uci
uci_penguins_avg_mass,uci,deepseek-chat,baseline,2,True,none,False,2912,Gentoo 5076.016260162602,True,deepseek-chat_detail.json,results_uci
uci_penguins_island_count,uci,deepseek-chat,baseline,0,True,none,False,3119,Biscoe 168,True,deepseek-chat_detail.json,results_uci
uci_penguins_island_count,uci,deepseek-chat,baseline,1,True,none,False,2678,Biscoe 168,True,deepseek-chat_detail.json,results_uci
uci_penguins_island_count,uci,deepseek-chat,baseline,2,True,none,False,1937,Biscoe 168,True,deepseek-chat_detail.json,results_uci
uci_penguins_max_flipper,uci,deepseek-chat,baseline,0,True,none,False,1673,231.0,True,deepseek-chat_detail.json,results_uci
uci_penguins_max_flipper,uci,deepseek-chat,baseline,1,True,none,False,1626,231.0,True,deepseek-chat_detail.json,results_uci
uci_penguins_max_flipper,uci,deepseek-chat,baseline,2,True,none,False,1605,231.0,True,deepseek-chat_detail.json,results_uci
uci_flights_peak_year,uci,deepseek-chat,baseline,0,True,none,False,4082,1960 5714,True,deepseek-chat_detail.json,results_uci
uci_flights_peak_year,uci,deepseek-chat,baseline,1,True,none,False,7246,1960 5714,True,deepseek-chat_detail.json,results_uci
uci_flights_peak_year,uci,deepseek-chat,baseline,2,True,none,False,2776,1960 5714,True,deepseek-chat_detail.json,results_uci
uci_flights_avg_july,uci,deepseek-chat,baseline,0,True,none,False,2673,351.3333333333333,True,deepseek-chat_detail.json,results_uci
uci_flights_avg_july,uci,deepseek-chat,baseline,1,True,none,False,1718,351.3333333333333,True,deepseek-chat_detail.json,results_uci
uci_flights_avg_july,uci,deepseek-chat,baseline,2,True,none,False,1625,351.3333333333333,True,deepseek-chat_detail.json,results_uci
uci_iris_avg_sepal,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_avg_sepal,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_avg_sepal,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_corr,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_corr,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_corr,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_species_count,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_species_count,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_species_count,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_max_petal_width,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_max_petal_width,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_max_petal_width,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_median_sepal_width,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_median_sepal_width,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_iris_median_sepal_width,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_survival_rate,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_survival_rate,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_survival_rate,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_survival_by_class,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_survival_by_class,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_survival_by_class,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_avg_fare,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_avg_fare,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_avg_fare,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_common_port,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_common_port,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_common_port,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_passenger_count,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_passenger_count,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_titanic_passenger_count,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_tips_avg_tip_by_day,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_tips_avg_tip_by_day,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_tips_avg_tip_by_day,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_tips_total_bill,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_tips_total_bill,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_tips_total_bill,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_tips_tip_percentage,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_tips_tip_percentage,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_tips_tip_percentage,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_tips_common_party_size,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_tips_common_party_size,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_tips_common_party_size,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_mpg_avg_by_origin,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_mpg_avg_by_origin,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_mpg_avg_by_origin,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_mpg_max_hp,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_mpg_max_hp,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_mpg_max_hp,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_mpg_corr_mpg_weight,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_mpg_corr_mpg_weight,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_mpg_corr_mpg_weight,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_mpg_common_cylinders,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_mpg_common_cylinders,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_mpg_common_cylinders,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_penguins_avg_mass,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_penguins_avg_mass,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_penguins_avg_mass,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_penguins_island_count,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_penguins_island_count,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_penguins_island_count,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_penguins_max_flipper,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_penguins_max_flipper,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_penguins_max_flipper,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_flights_peak_year,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_flights_peak_year,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_flights_peak_year,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_flights_avg_july,uci,deepseek-r1,baseline,0,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_flights_avg_july,uci,deepseek-r1,baseline,1,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
uci_flights_avg_july,uci,deepseek-r1,baseline,2,False,runtime,False,0,,False,deepseek-r1_detail.json,results_uci
